transaction_id,sender_id,receiver_id,amount,timestamp
TXN002085,ACC_NORMAL_796,ACC_NORMAL_779,7157.0,2026-06-22 10:00:00
TXN002086,ACC_NORMAL_493,ACC_NORMAL_199,5864.0,2026-04-02 16:00:00
TXN002087,ACC_NORMAL_949,ACC_NORMAL_105,5187.0,2026-07-12 17:00:00
TXN002088,ACC_NORMAL_261,ACC_NORMAL_311,4785.0,2026-06-18 02:00:00
TXN002089,ACC_NORMAL_187,ACC_NORMAL_981,3348.0,2026-05-03 19:00:00
TXN002090,ACC_NORMAL_777,ACC_NORMAL_218,697.0,2026-06-17 05:00:00
TXN002091,ACC_NORMAL_697,ACC_NORMAL_588,5751.0,2026-04-25 20:00:00
TXN002092,ACC_NORMAL_910,ACC_NORMAL_822,3305.0,2026-05-03 23:00:00
TXN002093,ACC_NORMAL_189,ACC_NORMAL_413,2977.0,2026-06-11 00:00:00
TXN002094,ACC_NORMAL_270,ACC_NORMAL_582,1906.0,2026-03-21 03:00:00
TXN002095,ACC_NORMAL_274,ACC_NORMAL_904,4910.0,2026-06-26 06:00:00
TXN002096,ACC_NORMAL_508,ACC_NORMAL_82,9087.0,2026-04-06 07:00:00
TXN002097,ACC_NORMAL_204,ACC_NORMAL_415,9391.0,2026-07-12 21:00:00
TXN002098,ACC_NORMAL_542,ACC_NORMAL_667,9399.0,2026-05-16 21:00:00
TXN002099,ACC_NORMAL_960,ACC_NORMAL_225,7807.0,2026-04-03 01:00:00
TXN002100,ACC_NORMAL_797,ACC_NORMAL_832,4770.0,2026-07-15 23:00:00
TXN002101,ACC_NORMAL_225,ACC_NORMAL_481,5678.0,2026-05-27 22:00:00
TXN002102,ACC_NORMAL_382,ACC_NORMAL_658,935.0,2026-05-15 07:00:00
TXN002103,ACC_NORMAL_852,ACC_NORMAL_17,5861.0,2026-05-03 00:00:00
TXN002104,ACC_NORMAL_433,ACC_NORMAL_920,7937.0,2026-04-06 19:00:00
TXN002105,ACC_NORMAL_272,ACC_NORMAL_569,8871.0,2026-03-11 19:00:00
TXN002106,ACC_NORMAL_283,ACC_NORMAL_343,4189.0,2026-06-04 17:00:00
TXN002107,ACC_NORMAL_542,ACC_NORMAL_594,8143.0,2026-05-09 16:00:00
TXN002108,ACC_NORMAL_43,ACC_NORMAL_881,9513.0,2026-06-27 04:00:00
TXN002109,ACC_NORMAL_92,ACC_NORMAL_855,4683.0,2026-04-17 22:00:00
TXN002110,ACC_NORMAL_975,ACC_NORMAL_796,992.0,2026-06-08 07:00:00
TXN002111,ACC_NORMAL_619,ACC_NORMAL_23,5011.0,2026-07-02 17:00:00
TXN002112,ACC_NORMAL_287,ACC_NORMAL_54,5973.0,2026-04-17 07:00:00
TXN002113,ACC_NORMAL_678,ACC_NORMAL_976,3461.0,2026-04-10 18:00:00
TXN002114,ACC_NORMAL_450,ACC_NORMAL_880,4089.0,2026-07-01 15:00:00
TXN002115,ACC_NORMAL_995,ACC_NORMAL_173,8504.0,2026-06-21 06:00:00
TXN002116,ACC_NORMAL_299,ACC_NORMAL_251,2332.0,2026-03-09 00:00:00
TXN002117,ACC_NORMAL_778,ACC_NORMAL_924,5906.0,2026-04-28 15:00:00
TXN002118,ACC_NORMAL_661,ACC_NORMAL_53,6074.0,2026-04-20 21:00:00
TXN002119,ACC_NORMAL_563,ACC_NORMAL_736,3138.0,2026-03-28 07:00:00
TXN002120,ACC_NORMAL_124,ACC_NORMAL_788,6151.0,2026-03-07 22:00:00
TXN002121,ACC_NORMAL_118,ACC_NORMAL_373,3929.0,2026-05-29 03:00:00
TXN002122,ACC_NORMAL_976,ACC_NORMAL_217,2308.0,2026-04-23 05:00:00
TXN002123,ACC_NORMAL_489,ACC_NORMAL_327,7826.0,2026-06-20 19:00:00
TXN002124,ACC_NORMAL_580,ACC_NORMAL_303,1028.0,2026-06-13 22:00:00
TXN002125,ACC_NORMAL_927,ACC_NORMAL_356,4902.0,2026-03-22 03:00:00
TXN002126,ACC_NORMAL_733,ACC_NORMAL_3,7285.0,2026-07-09 00:00:00
TXN002127,ACC_NORMAL_633,ACC_NORMAL_40,1842.0,2026-05-07 07:00:00
TXN002128,ACC_NORMAL_48,ACC_NORMAL_701,530.0,2026-04-29 16:00:00
TXN002129,ACC_NORMAL_669,ACC_NORMAL_782,7588.0,2026-06-09 00:00:00
TXN002130,ACC_NORMAL_858,ACC_NORMAL_886,3578.0,2026-03-06 11:00:00
TXN002131,ACC_NORMAL_958,ACC_NORMAL_942,6945.0,2026-07-08 11:00:00
TXN002132,ACC_NORMAL_885,ACC_NORMAL_982,2479.0,2026-03-07 06:00:00
TXN002133,ACC_NORMAL_884,ACC_NORMAL_859,2607.0,2026-04-05 10:00:00
TXN002134,ACC_NORMAL_593,ACC_NORMAL_644,9383.0,2026-06-05 18:00:00
TXN002135,ACC_NORMAL_68,ACC_NORMAL_929,2564.0,2026-04-26 15:00:00
TXN002136,ACC_NORMAL_275,ACC_NORMAL_692,9916.0,2026-04-23 04:00:00
TXN002137,ACC_NORMAL_299,ACC_NORMAL_536,3112.0,2026-07-16 22:00:00
TXN002138,ACC_NORMAL_581,ACC_NORMAL_411,260.0,2026-05-13 15:00:00
TXN002139,ACC_NORMAL_370,ACC_NORMAL_341,4461.0,2026-05-16 22:00:00
TXN002140,ACC_NORMAL_953,ACC_NORMAL_993,1021.0,2026-03-30 18:00:00
TXN002141,ACC_NORMAL_762,ACC_NORMAL_575,2454.0,2026-07-23 09:00:00
TXN002142,ACC_NORMAL_54,ACC_NORMAL_873,6233.0,2026-05-13 23:00:00
TXN002143,ACC_NORMAL_217,ACC_NORMAL_397,2735.0,2026-06-10 12:00:00
TXN002144,ACC_NORMAL_525,ACC_NORMAL_863,6662.0,2026-06-13 14:00:00
TXN002145,ACC_NORMAL_383,ACC_NORMAL_80,887.0,2026-07-26 18:00:00
TXN002146,ACC_NORMAL_319,ACC_NORMAL_688,4840.0,2026-05-08 04:00:00
TXN002147,ACC_NORMAL_262,ACC_NORMAL_359,6846.0,2026-05-27 18:00:00
TXN002148,ACC_NORMAL_48,ACC_NORMAL_803,8569.0,2026-05-27 03:00:00
TXN002149,ACC_NORMAL_69,ACC_NORMAL_927,3068.0,2026-07-13 06:00:00
TXN002150,ACC_NORMAL_731,ACC_NORMAL_796,2593.0,2026-03-28 12:00:00
TXN002151,ACC_NORMAL_626,ACC_NORMAL_530,704.0,2026-06-27 14:00:00
TXN002152,ACC_NORMAL_31,ACC_NORMAL_365,243.0,2026-06-14 12:00:00
TXN002153,ACC_NORMAL_220,ACC_NORMAL_667,5454.0,2026-07-01 01:00:00
TXN002154,ACC_NORMAL_309,ACC_NORMAL_846,9352.0,2026-07-17 23:00:00
TXN002155,ACC_NORMAL_291,ACC_NORMAL_23,6742.0,2026-05-02 06:00:00
TXN002156,ACC_NORMAL_341,ACC_NORMAL_522,3554.0,2026-07-25 14:00:00
TXN002157,ACC_NORMAL_294,ACC_NORMAL_278,2547.0,2026-05-26 20:00:00
TXN002158,ACC_NORMAL_250,ACC_NORMAL_657,3687.0,2026-05-02 19:00:00
TXN002159,ACC_NORMAL_222,ACC_NORMAL_738,3982.0,2026-03-19 16:00:00
TXN002160,ACC_NORMAL_534,ACC_NORMAL_979,1470.0,2026-07-15 14:00:00
TXN002161,ACC_NORMAL_691,ACC_NORMAL_77,1609.0,2026-06-17 05:00:00
TXN002162,ACC_NORMAL_786,ACC_NORMAL_681,5764.0,2026-06-17 03:00:00
TXN002163,ACC_NORMAL_62,ACC_NORMAL_483,3994.0,2026-07-21 16:00:00
TXN002164,ACC_NORMAL_657,ACC_NORMAL_497,8125.0,2026-07-01 01:00:00
TXN002165,ACC_NORMAL_235,ACC_NORMAL_618,2570.0,2026-04-03 20:00:00
TXN002166,ACC_NORMAL_661,ACC_NORMAL_971,7482.0,2026-07-17 04:00:00
TXN002167,ACC_NORMAL_64,ACC_NORMAL_477,7592.0,2026-07-27 03:00:00
TXN002168,ACC_NORMAL_456,ACC_NORMAL_624,2529.0,2026-07-12 13:00:00
TXN002169,ACC_NORMAL_958,ACC_NORMAL_16,3288.0,2026-03-09 04:00:00
TXN002170,ACC_NORMAL_869,ACC_NORMAL_488,9900.0,2026-04-03 23:00:00
TXN002171,ACC_NORMAL_250,ACC_NORMAL_494,159.0,2026-03-22 05:00:00
TXN002172,ACC_NORMAL_397,ACC_NORMAL_404,5206.0,2026-05-15 07:00:00
TXN002173,ACC_NORMAL_284,ACC_NORMAL_481,9703.0,2026-05-07 10:00:00
TXN002174,ACC_NORMAL_653,ACC_NORMAL_928,4743.0,2026-03-13 16:00:00
TXN002175,ACC_NORMAL_515,ACC_NORMAL_284,8042.0,2026-04-25 15:00:00
TXN002176,ACC_NORMAL_256,ACC_NORMAL_350,8725.0,2026-03-30 21:00:00
TXN002177,ACC_NORMAL_435,ACC_NORMAL_122,3848.0,2026-05-01 00:00:00
TXN002178,ACC_NORMAL_9,ACC_NORMAL_351,7623.0,2026-07-26 23:00:00
TXN002179,ACC_NORMAL_436,ACC_NORMAL_182,159.0,2026-05-13 09:00:00
TXN002180,ACC_NORMAL_602,ACC_NORMAL_832,1417.0,2026-04-20 09:00:00
TXN002181,ACC_NORMAL_238,ACC_NORMAL_136,3338.0,2026-05-04 16:00:00
TXN002182,ACC_NORMAL_529,ACC_NORMAL_473,1029.0,2026-03-16 04:00:00
TXN002183,ACC_NORMAL_865,ACC_NORMAL_547,6875.0,2026-04-01 08:00:00
TXN002184,ACC_NORMAL_588,ACC_NORMAL_109,5599.0,2026-04-15 10:00:00
TXN002185,ACC_NORMAL_518,ACC_NORMAL_730,3994.0,2026-07-09 17:00:00
TXN002186,ACC_NORMAL_919,ACC_NORMAL_603,6612.0,2026-05-30 18:00:00
TXN002187,ACC_NORMAL_728,ACC_NORMAL_775,3876.0,2026-05-25 19:00:00
TXN002188,ACC_NORMAL_494,ACC_NORMAL_461,1664.0,2026-03-08 13:00:00
TXN002189,ACC_NORMAL_698,ACC_NORMAL_191,4635.0,2026-07-12 18:00:00
TXN002190,ACC_NORMAL_486,ACC_NORMAL_154,3537.0,2026-05-06 21:00:00
TXN002191,ACC_NORMAL_72,ACC_NORMAL_429,8323.0,2026-07-26 03:00:00
TXN002192,ACC_NORMAL_48,ACC_NORMAL_168,3062.0,2026-04-21 06:00:00
TXN002193,ACC_NORMAL_403,ACC_NORMAL_262,8966.0,2026-03-16 12:00:00
TXN002194,ACC_NORMAL_502,ACC_NORMAL_946,1666.0,2026-07-15 21:00:00
TXN002195,ACC_NORMAL_178,ACC_NORMAL_645,1754.0,2026-05-12 10:00:00
TXN002196,ACC_NORMAL_75,ACC_NORMAL_309,280.0,2026-04-04 15:00:00
TXN002197,ACC_NORMAL_511,ACC_NORMAL_913,4361.0,2026-07-08 13:00:00
TXN002198,ACC_NORMAL_844,ACC_NORMAL_853,4439.0,2026-04-13 18:00:00
TXN002199,ACC_NORMAL_564,ACC_NORMAL_668,783.0,2026-04-23 07:00:00
TXN002200,ACC_NORMAL_102,ACC_NORMAL_256,7307.0,2026-06-26 03:00:00
TXN002201,ACC_NORMAL_305,ACC_NORMAL_467,1095.0,2026-07-01 12:00:00
TXN002202,ACC_NORMAL_505,ACC_NORMAL_646,8803.0,2026-07-04 07:00:00
TXN002203,ACC_NORMAL_494,ACC_NORMAL_366,2049.0,2026-04-26 07:00:00
TXN002204,ACC_NORMAL_775,ACC_NORMAL_992,5226.0,2026-03-11 23:00:00
TXN002205,ACC_NORMAL_325,ACC_NORMAL_813,1354.0,2026-07-08 20:00:00
TXN002206,ACC_NORMAL_423,ACC_NORMAL_27,7408.0,2026-03-19 07:00:00
TXN002207,ACC_NORMAL_589,ACC_NORMAL_6,4922.0,2026-05-21 06:00:00
TXN002208,ACC_NORMAL_628,ACC_NORMAL_627,9847.0,2026-05-19 05:00:00
TXN002209,ACC_NORMAL_302,ACC_NORMAL_892,4821.0,2026-04-28 01:00:00
TXN002210,ACC_NORMAL_115,ACC_NORMAL_385,290.0,2026-05-27 01:00:00
TXN002211,ACC_NORMAL_625,ACC_NORMAL_318,7140.0,2026-07-26 13:00:00
TXN002212,ACC_NORMAL_340,ACC_NORMAL_297,6587.0,2026-06-24 14:00:00
TXN002213,ACC_NORMAL_284,ACC_NORMAL_575,4206.0,2026-04-24 05:00:00
TXN002214,ACC_NORMAL_697,ACC_NORMAL_284,7278.0,2026-06-03 03:00:00
TXN002215,ACC_NORMAL_142,ACC_NORMAL_641,4097.0,2026-06-04 10:00:00
TXN002216,ACC_NORMAL_496,ACC_NORMAL_228,2411.0,2026-06-19 12:00:00
TXN002217,ACC_NORMAL_405,ACC_NORMAL_698,8032.0,2026-04-07 14:00:00
TXN002218,ACC_NORMAL_866,ACC_NORMAL_974,5690.0,2026-07-23 16:00:00
TXN002219,ACC_NORMAL_901,ACC_NORMAL_949,6094.0,2026-06-20 10:00:00
TXN002220,ACC_NORMAL_955,ACC_NORMAL_301,6503.0,2026-06-05 17:00:00
TXN002221,ACC_NORMAL_872,ACC_NORMAL_950,629.0,2026-05-23 10:00:00
TXN002222,ACC_NORMAL_566,ACC_NORMAL_222,2116.0,2026-06-17 13:00:00
TXN002223,ACC_NORMAL_419,ACC_NORMAL_651,7944.0,2026-07-15 16:00:00
TXN002224,ACC_NORMAL_526,ACC_NORMAL_714,2525.0,2026-06-14 03:00:00
TXN002225,ACC_NORMAL_581,ACC_NORMAL_910,7766.0,2026-04-25 07:00:00
TXN002226,ACC_NORMAL_855,ACC_NORMAL_448,6539.0,2026-05-08 18:00:00
TXN002227,ACC_NORMAL_145,ACC_NORMAL_137,5082.0,2026-04-25 08:00:00
TXN002228,ACC_NORMAL_817,ACC_NORMAL_813,3670.0,2026-03-14 02:00:00
TXN002229,ACC_NORMAL_531,ACC_NORMAL_346,3594.0,2026-03-06 18:00:00
TXN002230,ACC_NORMAL_145,ACC_NORMAL_644,2316.0,2026-04-28 06:00:00
TXN002231,ACC_NORMAL_543,ACC_NORMAL_9,4546.0,2026-03-28 04:00:00
TXN002232,ACC_NORMAL_4,ACC_NORMAL_876,9665.0,2026-04-04 14:00:00
TXN002233,ACC_NORMAL_618,ACC_NORMAL_451,4677.0,2026-03-09 15:00:00
TXN002234,ACC_NORMAL_495,ACC_NORMAL_198,4850.0,2026-06-10 11:00:00
TXN002235,ACC_NORMAL_169,ACC_NORMAL_51,3930.0,2026-04-18 04:00:00
TXN002236,ACC_NORMAL_66,ACC_NORMAL_258,6566.0,2026-05-30 03:00:00
TXN002237,ACC_NORMAL_637,ACC_NORMAL_860,7849.0,2026-05-25 10:00:00
TXN002238,ACC_NORMAL_37,ACC_NORMAL_3,7697.0,2026-06-25 12:00:00
TXN002239,ACC_NORMAL_471,ACC_NORMAL_433,4415.0,2026-05-20 00:00:00
TXN002240,ACC_NORMAL_864,ACC_NORMAL_794,8232.0,2026-03-20 21:00:00
TXN002241,ACC_NORMAL_556,ACC_NORMAL_810,5846.0,2026-03-15 23:00:00
TXN002242,ACC_NORMAL_414,ACC_NORMAL_456,5337.0,2026-07-19 07:00:00
TXN002243,ACC_NORMAL_97,ACC_NORMAL_497,140.0,2026-04-11 22:00:00
TXN002244,ACC_NORMAL_222,ACC_NORMAL_187,1263.0,2026-04-24 08:00:00
TXN002245,ACC_NORMAL_141,ACC_NORMAL_703,8620.0,2026-05-29 23:00:00
TXN002246,ACC_NORMAL_473,ACC_NORMAL_358,6595.0,2026-06-11 17:00:00
TXN002247,ACC_NORMAL_811,ACC_NORMAL_732,9254.0,2026-05-14 18:00:00
TXN002248,ACC_NORMAL_510,ACC_NORMAL_109,3806.0,2026-06-16 20:00:00
TXN002249,ACC_NORMAL_94,ACC_NORMAL_261,2253.0,2026-06-17 19:00:00
TXN002250,ACC_NORMAL_406,ACC_NORMAL_241,4839.0,2026-06-02 14:00:00
TXN002251,ACC_NORMAL_46,ACC_NORMAL_105,4286.0,2026-03-27 08:00:00
TXN002252,ACC_NORMAL_967,ACC_NORMAL_863,6718.0,2026-04-20 17:00:00
TXN002253,ACC_NORMAL_715,ACC_NORMAL_415,4219.0,2026-07-06 10:00:00
TXN002254,ACC_NORMAL_952,ACC_NORMAL_716,1004.0,2026-07-08 07:00:00
TXN002255,ACC_NORMAL_678,ACC_NORMAL_76,3905.0,2026-05-01 06:00:00
TXN002256,ACC_NORMAL_26,ACC_NORMAL_478,5270.0,2026-03-28 15:00:00
TXN002257,ACC_NORMAL_779,ACC_NORMAL_257,9344.0,2026-07-07 01:00:00
TXN002258,ACC_NORMAL_794,ACC_NORMAL_588,9543.0,2026-04-17 19:00:00
TXN002259,ACC_NORMAL_679,ACC_NORMAL_912,3654.0,2026-05-07 19:00:00
TXN002260,ACC_NORMAL_955,ACC_NORMAL_141,8056.0,2026-06-21 11:00:00
TXN002261,ACC_NORMAL_30,ACC_NORMAL_96,6514.0,2026-05-08 05:00:00
TXN002262,ACC_NORMAL_675,ACC_NORMAL_376,4905.0,2026-06-08 18:00:00
TXN002263,ACC_NORMAL_472,ACC_NORMAL_644,8031.0,2026-03-06 11:00:00
TXN002264,ACC_NORMAL_750,ACC_NORMAL_887,4606.0,2026-03-05 23:00:00
TXN002265,ACC_NORMAL_181,ACC_NORMAL_141,3108.0,2026-03-21 11:00:00
TXN002266,ACC_NORMAL_288,ACC_NORMAL_46,5244.0,2026-07-25 19:00:00
TXN002267,ACC_NORMAL_108,ACC_NORMAL_192,508.0,2026-07-23 06:00:00
TXN002268,ACC_NORMAL_623,ACC_NORMAL_382,1176.0,2026-04-01 08:00:00
TXN002269,ACC_NORMAL_604,ACC_NORMAL_614,6555.0,2026-03-24 12:00:00
TXN002270,ACC_NORMAL_513,ACC_NORMAL_581,6241.0,2026-05-23 10:00:00
TXN002271,ACC_NORMAL_921,ACC_NORMAL_686,6911.0,2026-07-24 17:00:00
TXN002272,ACC_NORMAL_445,ACC_NORMAL_936,4970.0,2026-05-17 13:00:00
TXN002273,ACC_NORMAL_432,ACC_NORMAL_414,5816.0,2026-04-22 01:00:00
TXN002274,ACC_NORMAL_940,ACC_NORMAL_886,2824.0,2026-07-27 22:00:00
TXN002275,ACC_NORMAL_690,ACC_NORMAL_478,6278.0,2026-05-19 03:00:00
TXN002276,ACC_NORMAL_657,ACC_NORMAL_852,9637.0,2026-05-21 16:00:00
TXN002277,ACC_NORMAL_39,ACC_NORMAL_547,2814.0,2026-04-27 05:00:00
TXN002278,ACC_NORMAL_187,ACC_NORMAL_707,1126.0,2026-07-04 06:00:00
TXN002279,ACC_NORMAL_170,ACC_NORMAL_974,6744.0,2026-06-07 17:00:00
TXN002280,ACC_NORMAL_543,ACC_NORMAL_392,4809.0,2026-03-13 03:00:00
TXN002281,ACC_NORMAL_517,ACC_NORMAL_506,3554.0,2026-07-20 00:00:00
TXN002282,ACC_NORMAL_121,ACC_NORMAL_212,6937.0,2026-05-07 18:00:00
TXN002283,ACC_NORMAL_245,ACC_NORMAL_564,9726.0,2026-07-04 23:00:00
TXN002284,ACC_NORMAL_256,ACC_NORMAL_594,6001.0,2026-06-06 10:00:00
TXN002285,ACC_NORMAL_168,ACC_NORMAL_688,5014.0,2026-07-15 12:00:00
TXN002286,ACC_NORMAL_122,ACC_NORMAL_626,5491.0,2026-03-26 14:00:00
TXN002287,ACC_NORMAL_615,ACC_NORMAL_397,3600.0,2026-04-05 15:00:00
TXN002288,ACC_NORMAL_574,ACC_NORMAL_962,6286.0,2026-07-07 10:00:00
TXN002289,ACC_NORMAL_591,ACC_NORMAL_440,4847.0,2026-07-19 04:00:00
TXN002290,ACC_NORMAL_173,ACC_NORMAL_153,8217.0,2026-04-30 15:00:00
TXN002291,ACC_NORMAL_876,ACC_NORMAL_823,3612.0,2026-04-19 07:00:00
TXN002292,ACC_NORMAL_347,ACC_NORMAL_744,8948.0,2026-07-09 03:00:00
TXN002293,ACC_NORMAL_454,ACC_NORMAL_366,2736.0,2026-07-09 18:00:00
TXN002294,ACC_NORMAL_849,ACC_NORMAL_70,8556.0,2026-06-28 17:00:00
TXN002295,ACC_NORMAL_544,ACC_NORMAL_177,1009.0,2026-06-29 15:00:00
TXN002296,ACC_NORMAL_406,ACC_NORMAL_795,3076.0,2026-07-05 20:00:00
TXN002297,ACC_NORMAL_553,ACC_NORMAL_852,407.0,2026-04-11 06:00:00
TXN002298,ACC_NORMAL_976,ACC_NORMAL_132,2652.0,2026-04-23 02:00:00
TXN002299,ACC_NORMAL_927,ACC_NORMAL_632,8307.0,2026-03-28 00:00:00
TXN002300,ACC_NORMAL_165,ACC_NORMAL_916,7427.0,2026-03-07 08:00:00
TXN002301,ACC_NORMAL_572,ACC_NORMAL_344,6929.0,2026-04-04 06:00:00
TXN002302,ACC_NORMAL_247,ACC_NORMAL_1000,7862.0,2026-05-08 14:00:00
TXN002303,ACC_NORMAL_851,ACC_NORMAL_768,7032.0,2026-05-15 14:00:00
TXN002304,ACC_NORMAL_113,ACC_NORMAL_242,9821.0,2026-05-25 20:00:00
TXN002305,ACC_NORMAL_420,ACC_NORMAL_704,3215.0,2026-03-08 12:00:00
TXN002306,ACC_NORMAL_34,ACC_NORMAL_704,2692.0,2026-03-14 06:00:00
TXN002307,ACC_NORMAL_839,ACC_NORMAL_848,1028.0,2026-04-13 17:00:00
TXN002308,ACC_NORMAL_532,ACC_NORMAL_368,9780.0,2026-05-15 07:00:00
TXN002309,ACC_NORMAL_918,ACC_NORMAL_562,9338.0,2026-05-08 17:00:00
TXN002310,ACC_NORMAL_907,ACC_NORMAL_170,2024.0,2026-07-24 05:00:00
TXN002311,ACC_NORMAL_148,ACC_NORMAL_295,2090.0,2026-05-04 18:00:00
TXN002312,ACC_NORMAL_851,ACC_NORMAL_726,6626.0,2026-03-06 15:00:00
TXN002313,ACC_NORMAL_266,ACC_NORMAL_636,4955.0,2026-06-07 01:00:00
TXN002314,ACC_NORMAL_600,ACC_NORMAL_690,6603.0,2026-04-03 07:00:00
TXN002315,ACC_NORMAL_719,ACC_NORMAL_111,103.0,2026-05-12 20:00:00
TXN002316,ACC_NORMAL_369,ACC_NORMAL_135,462.0,2026-06-08 04:00:00
TXN002317,ACC_NORMAL_340,ACC_NORMAL_680,7467.0,2026-03-16 04:00:00
TXN002318,ACC_NORMAL_189,ACC_NORMAL_962,6313.0,2026-07-24 12:00:00
TXN002319,ACC_NORMAL_153,ACC_NORMAL_217,2141.0,2026-06-29 05:00:00
TXN002320,ACC_NORMAL_731,ACC_NORMAL_785,8203.0,2026-06-16 02:00:00
TXN002321,ACC_NORMAL_6,ACC_NORMAL_243,6191.0,2026-04-09 11:00:00
TXN002322,ACC_NORMAL_816,ACC_NORMAL_733,1188.0,2026-04-15 03:00:00
TXN002323,ACC_NORMAL_933,ACC_NORMAL_914,6767.0,2026-04-02 03:00:00
TXN002324,ACC_NORMAL_822,ACC_NORMAL_428,1036.0,2026-04-21 10:00:00
TXN002325,ACC_NORMAL_484,ACC_NORMAL_641,8800.0,2026-04-16 22:00:00
TXN002326,ACC_NORMAL_10,ACC_NORMAL_274,9175.0,2026-04-28 20:00:00
TXN002327,ACC_NORMAL_302,ACC_NORMAL_146,498.0,2026-04-01 19:00:00
TXN002328,ACC_NORMAL_703,ACC_NORMAL_554,3345.0,2026-06-18 09:00:00
TXN002329,ACC_NORMAL_253,ACC_NORMAL_884,6408.0,2026-07-12 05:00:00
TXN002330,ACC_NORMAL_604,ACC_NORMAL_437,4560.0,2026-04-28 02:00:00
TXN002331,ACC_NORMAL_917,ACC_NORMAL_582,8341.0,2026-05-13 03:00:00
TXN002332,ACC_NORMAL_959,ACC_NORMAL_382,7032.0,2026-05-16 00:00:00
TXN002333,ACC_NORMAL_998,ACC_NORMAL_887,2569.0,2026-07-15 15:00:00
TXN002334,ACC_NORMAL_978,ACC_NORMAL_214,6546.0,2026-03-11 14:00:00
TXN002335,ACC_NORMAL_687,ACC_NORMAL_506,9040.0,2026-03-13 12:00:00
TXN002336,ACC_NORMAL_916,ACC_NORMAL_554,3092.0,2026-03-11 18:00:00
TXN002337,ACC_NORMAL_437,ACC_NORMAL_352,1471.0,2026-04-30 02:00:00
TXN002338,ACC_NORMAL_874,ACC_NORMAL_850,1430.0,2026-05-09 17:00:00
TXN002339,ACC_NORMAL_35,ACC_NORMAL_329,2927.0,2026-06-29 19:00:00
TXN002340,ACC_NORMAL_175,ACC_NORMAL_88,3493.0,2026-03-10 19:00:00
TXN002341,ACC_NORMAL_974,ACC_NORMAL_252,3224.0,2026-07-23 14:00:00
TXN002342,ACC_NORMAL_510,ACC_NORMAL_89,1269.0,2026-07-27 07:00:00
TXN002343,ACC_NORMAL_611,ACC_NORMAL_92,1092.0,2026-06-21 15:00:00
TXN002344,ACC_NORMAL_50,ACC_NORMAL_172,241.0,2026-06-14 04:00:00
TXN002345,ACC_NORMAL_494,ACC_NORMAL_992,4574.0,2026-03-30 18:00:00
TXN002346,ACC_NORMAL_670,ACC_NORMAL_591,3302.0,2026-06-07 14:00:00
TXN002347,ACC_NORMAL_738,ACC_NORMAL_14,853.0,2026-07-18 09:00:00
TXN002348,ACC_NORMAL_618,ACC_NORMAL_628,5089.0,2026-05-30 01:00:00
TXN002349,ACC_NORMAL_742,ACC_NORMAL_56,3744.0,2026-06-21 09:00:00
TXN002350,ACC_NORMAL_928,ACC_NORMAL_816,8674.0,2026-07-05 13:00:00
TXN002351,ACC_NORMAL_221,ACC_NORMAL_170,1353.0,2026-05-27 18:00:00
TXN002352,ACC_NORMAL_276,ACC_NORMAL_132,7186.0,2026-05-13 12:00:00
TXN002353,ACC_NORMAL_227,ACC_NORMAL_758,4631.0,2026-04-09 23:00:00
TXN002354,ACC_NORMAL_817,ACC_NORMAL_295,9451.0,2026-07-27 02:00:00
TXN002355,ACC_NORMAL_136,ACC_NORMAL_422,5521.0,2026-06-19 17:00:00
TXN002356,ACC_NORMAL_133,ACC_NORMAL_717,219.0,2026-04-02 15:00:00
TXN002357,ACC_NORMAL_678,ACC_NORMAL_801,3554.0,2026-04-20 07:00:00
TXN002358,ACC_NORMAL_399,ACC_NORMAL_154,6194.0,2026-07-09 01:00:00
TXN002359,ACC_NORMAL_296,ACC_NORMAL_54,4417.0,2026-05-31 19:00:00
TXN002360,ACC_NORMAL_818,ACC_NORMAL_784,5987.0,2026-04-16 06:00:00
TXN002361,ACC_NORMAL_461,ACC_NORMAL_923,7839.0,2026-07-11 22:00:00
TXN002362,ACC_NORMAL_469,ACC_NORMAL_644,7056.0,2026-06-17 03:00:00
TXN002363,ACC_NORMAL_291,ACC_NORMAL_626,6703.0,2026-03-07 08:00:00
TXN002364,ACC_NORMAL_616,ACC_NORMAL_622,4779.0,2026-03-12 22:00:00
TXN002365,ACC_NORMAL_756,ACC_NORMAL_855,4540.0,2026-03-07 16:00:00
TXN002366,ACC_NORMAL_637,ACC_NORMAL_267,2449.0,2026-03-31 23:00:00
TXN002367,ACC_NORMAL_137,ACC_NORMAL_219,9410.0,2026-04-14 20:00:00
TXN002368,ACC_NORMAL_478,ACC_NORMAL_439,7619.0,2026-06-15 01:00:00
TXN002369,ACC_NORMAL_873,ACC_NORMAL_847,7400.0,2026-04-11 05:00:00
TXN002370,ACC_NORMAL_518,ACC_NORMAL_338,6576.0,2026-07-04 04:00:00
TXN002371,ACC_NORMAL_838,ACC_NORMAL_147,909.0,2026-03-31 04:00:00
TXN002372,ACC_NORMAL_250,ACC_NORMAL_790,5409.0,2026-07-26 23:00:00
TXN002373,ACC_NORMAL_724,ACC_NORMAL_184,1646.0,2026-06-20 10:00:00
TXN002374,ACC_NORMAL_763,ACC_NORMAL_94,5543.0,2026-05-26 23:00:00
TXN002375,ACC_NORMAL_606,ACC_NORMAL_907,6843.0,2026-06-13 16:00:00
